transaction_id,account_id,date,amount,type,merchant_id
a51cd35a,d134f7ef,2023-05-14 14:32:24.595468,434.13,Credit,21563bba
034d9d91,4ea84515,2023-03-24 04:30:25.248766,156.55,Debit,c0835974
ccf3b08c,d119d5c6,2023-03-06 11:37:10.414212,496.23,Debit,e9b973b7
fe69ac76,6bac6579,2024-02-12 00:34:02.736902,188.71,Debit,90ba1694
03122de5,863dd868,2023-03-06 20:15:45.549731,475.2,Credit,3017740f
e4253e21,adb72718,2024-10-12 01:25:55.532923,133.83,Credit,3017740f
119b5c96,bb0edd72,2023-09-20 21:29:06.928764,422.98,Debit,c0835974
71c42a52,f927ced7,2024-10-17 17:49:28.983674,194.33,Credit,d16d28f7
9e902ca8,8034daa3,2023-05-31 10:20:05.182349,376.06,Credit,cee2da88
c8e89e75,d6451756,2024-02-09 06:04:36.740404,254.48,Debit,e9b973b7
7797630a,55e39723,2023-10-24 10:58:29.639908,477.61,Credit,848c66f3
055f0468,ebea35ad,2023-08-14 15:27:19.569204,444.27,Debit,e9b973b7
d76eb8f7,adb72718,2024-06-10 02:37:19.190966,323.66,Debit,aca2ee9d
6ffb67a3,3e7b6a86,2023-03-14 22:56:33.244934,269.26,Credit,b30db867
c817eb7a,c55d411f,2024-10-20 14:34:19.396385,202.79,Debit,da6c643d
341413ee,cfded30e,2024-10-02 12:44:56.835815,151.55,Debit,fa2e7c66
2c953a80,f35c7234,2023-08-19 16:36:43.923452,442.41,Debit,90e33d75
0bfffc1c,7f5db412,2023-09-05 13:50:44.318056,372.33,Debit,65e24620
39f4c466,3320d93a,2023-01-09 09:18:26.471465,10.84,Debit,b30db867
200d4664,bb0edd72,2024-04-18 09:09:06.446184,64.2,Credit,7a230df6
8016782a,bb0edd72,2024-05-05 21:11:55.508779,298.95,Credit,d32f5f25
8076a6e7,6a290284,2023-02-01 23:28:13.206364,147.38,Credit,e9f725a2
fec576bb,05fb943c,2024-04-22 18:09:32.168804,467.43,Credit,e9f725a2
e4addb87,172ee023,2024-04-07 07:28:42.298597,303.87,Debit,666f6ba9
a2e73928,d134f7ef,2024-08-30 21:57:06.718651,97.05,Debit,7615700f
93591654,abbc74a5,2024-07-23 02:24:54.377573,22.74,Debit,2de2fb3d
0b5a0678,35a99d2e,2023-11-23 10:16:29.861033,117.57,Credit,c12929e6
d0909bf6,ebea35ad,2024-12-08 04:36:09.773849,62.15,Debit,4a34dbe7
3fe96c9e,10001ef5,2023-10-24 11:14:04.171686,287.3,Credit,aca2ee9d
0b75fcee,00a572a7,2024-06-14 13:08:55.593645,182.88,Credit,8724f3ee
bea2464c,8fac0de5,2024-10-28 00:22:30.054649,27.04,Debit,fa2e7c66
7fd7fcfc,34c70067,2023-11-26 22:14:21.220973,132.43,Debit,90e33d75
1e2f7dd5,7f5db412,2023-08-14 07:45:25.190444,50.58,Credit,2de2fb3d
42dffecd,cfded30e,2023-07-12 09:38:37.211502,182.29,Debit,009a6b1f
fdd2387c,172ee023,2024-04-23 11:01:27.328594,229.71,Debit,ea15471e
dfed08bc,762678c1,2023-04-07 21:12:32.819354,150.66,Debit,e9f725a2
a226cc21,32fd32f2,2024-07-20 08:54:51.384201,89.42,Debit,2c1098d6
74033ea9,b8569866,2022-12-26 11:51:56.145038,173.25,Debit,b30db867
09e9237b,04e89bc5,2023-07-20 07:01:53.657467,227.22,Credit,7615700f
938429d4,e2cc7f24,2024-09-28 06:24:07.168577,321.59,Credit,90e33d75
988dc0bf,e2cc7f24,2024-05-14 06:51:54.987138,340.12,Debit,844693ac
a704aa3f,d0fbbb99,2024-05-24 11:51:20.635886,467.15,Credit,90ba1694
d2715ba4,e0e68124,2023-08-20 03:49:03.652888,26.91,Debit,5f237fd7
d9003a51,09bfee82,2024-05-21 12:49:35.960397,321.52,Debit,da747605
ada367b4,5e987a10,2023-11-27 00:13:13.216704,190.75,Credit,c12929e6
781ad6a4,9983a5a2,2024-01-30 22:41:17.043572,162.74,Debit,b30db867
c8d2b326,1d2124a5,2023-03-28 17:23:42.513560,138.33,Credit,5f237fd7
7f4f1518,8cf86d63,2023-03-09 17:21:44.603466,28.86,Debit,a309543a
be99d030,46f749bf,2022-12-27 16:00:43.363473,392.0,Debit,fa2ce6cb
02bf3139,abbc74a5,2024-05-24 21:54:18.246631,220.96,Credit,c0835974
0003bf38,4574f371,2023-01-29 03:27:43.084895,297.37,Credit,d16d28f7
6a3e7bec,e27bf7b3,2024-01-25 23:26:23.454189,336.45,Debit,bceaddae
82794c77,4574f371,2024-02-15 12:01:39.372348,234.01,Credit,29797128
5c4ce5dd,ebea35ad,2024-11-11 12:39:35.748601,348.8,Debit,a44f000c
306e59f8,f108202c,2023-03-07 13:55:19.012619,245.72,Credit,848c66f3
6a3eb707,c5935daa,2022-12-26 01:41:00.886264,114.87,Credit,5f237fd7
cde7779e,4ca2a46b,2023-06-13 18:32:51.427386,393.09,Credit,aca2ee9d
b2088549,e2cc7f24,2024-09-04 17:24:01.946879,183.7,Debit,3e88b9f3
829795d0,7f5db412,2023-01-07 04:33:10.352847,184.02,Debit,aca2ee9d
077ad24e,dab6ff24,2023-02-10 15:14:32.862257,112.76,Credit,f810fe58
7716c34f,fcbf7024,2024-03-13 10:49:35.490350,146.23,Debit,a309543a
b27880d7,75fd2c01,2023-11-01 11:35:30.814363,287.11,Credit,3e88b9f3
f6095b5b,215ce6bd,2023-03-24 02:03:24.790453,402.67,Credit,a44f000c
edeba413,09bfee82,2024-02-19 06:59:22.878038,18.51,Credit,666f6ba9
00020695,4aeaf516,2023-03-22 03:11:07.537596,26.66,Debit,d32f5f25
458f92e3,172ee023,2024-07-17 05:34:59.932029,324.82,Credit,a309543a
b980b2e6,a02c03e6,2023-06-18 17:04:57.390126,42.69,Debit,da6c643d
c0996c27,6b7cf312,2024-02-27 01:49:55.370693,221.7,Credit,5f237fd7
2e5d4d21,0f808f0e,2023-02-19 08:33:01.880767,133.85,Debit,e9b973b7
998e0a45,ba429d95,2023-08-27 12:02:10.453021,296.39,Credit,4a34dbe7
42cf51d9,0e2aa613,2024-02-19 12:50:30.621502,152.27,Credit,ea15471e
4f3fe12b,215ce6bd,2024-03-03 05:30:46.856448,89.7,Debit,a1b35095
d3547ecc,dab6ff24,2023-12-31 03:26:44.114297,264.41,Debit,c0835974
7e0b5e3a,bbd420fb,2024-08-27 23:40:14.110290,87.79,Debit,f810fe58
aa8ad150,3ab6c50f,2024-12-05 07:52:47.972600,449.46,Debit,cee2da88
27ed138e,b714d8df,2024-10-30 20:41:30.078219,454.76,Credit,e9b973b7
e2cadf59,b4cdd0c2,2024-12-13 17:04:36.251955,30.54,Debit,29797128
9148fbc6,3320d93a,2023-10-09 01:33:08.166728,77.83,Credit,b30db867
8deb4459,b5353851,2022-12-27 04:17:52.673119,385.18,Credit,7a230df6
185dcdf2,e0e68124,2023-11-21 19:58:53.557741,5.13,Debit,e9f725a2
aedf5d06,e045e3ba,2023-09-04 00:58:37.421177,287.87,Credit,2c4123fb
46fab9d5,9efcedc5,2023-08-03 02:03:48.850493,68.17,Credit,10d2aaf9
9513861d,4ca2a46b,2023-02-15 12:52:57.908318,143.23,Debit,66a5fec6
1e9de97f,ebea35ad,2023-10-05 10:05:58.251533,28.22,Debit,66020d54
007f1685,e2cc7f24,2024-07-11 11:52:15.833578,306.11,Credit,666f6ba9
12282e51,6bac6579,2023-06-27 18:14:06.193306,125.56,Credit,666f6ba9
8be0adb1,ba429d95,2024-10-14 17:20:28.304147,217.32,Credit,d32f5f25
1a16623d,15287fdc,2024-08-06 21:02:59.156565,379.13,Credit,9f3a5c1a
6b3f5ab1,c716b233,2024-06-22 12:18:39.949154,106.69,Credit,8724f3ee
99e0c428,6b02b732,2023-08-31 18:41:27.645431,341.86,Debit,2c4123fb
30ee97c0,5e987a10,2024-01-17 14:38:28.956194,42.39,Credit,d32f5f25
19c54aa2,09bfee82,2024-08-28 20:34:26.285343,273.84,Credit,2c1098d6
232ddcd3,9983a5a2,2023-09-19 19:29:50.640068,60.9,Credit,844693ac
0ae0b127,cb0620b3,2024-02-13 05:29:11.612357,477.34,Credit,66a5fec6
5a21934b,da3a79b2,2024-09-21 12:42:04.379411,77.44,Credit,90ba1694
9c12d36d,efd2f050,2023-12-05 13:35:38.804402,115.87,Credit,e9b973b7
180b30b0,e27bf7b3,2023-01-03 23:28:38.855770,414.12,Credit,d16d28f7
cd26206c,a15b6b49,2024-05-06 22:05:27.990174,380.67,Debit,2c1098d6
baf0e1c0,3e7b6a86,2023-09-09 12:02:42.614973,425.63,Debit,86041576
cd6892f8,0f808f0e,2024-11-08 20:00:40.355533,496.09,Debit,b30db867
88580805,d5598fe2,2024-10-17 14:20:54.840793,100.94,Debit,66a5fec6
6a17edea,d0603040,2024-01-21 23:47:29.974673,352.31,Debit,e68805f0
10d00dba,f927ced7,2023-07-18 08:34:28.128395,201.1,Debit,90e33d75
dc0f8bfd,7d40453a,2022-12-20 04:51:12.221821,341.37,Credit,7a230df6
7aebad46,0e2aa613,2023-10-14 04:06:12.576630,308.4,Debit,24d53cba
6d6ae707,e5122086,2024-03-30 02:44:42.825560,184.0,Debit,3e88b9f3
83f1130a,0e2aa613,2024-10-10 09:05:24.055966,169.23,Credit,666f6ba9
00d04b36,8fac0de5,2023-12-05 15:41:48.134241,290.51,Debit,3e88b9f3
4e71124b,172ee023,2023-04-28 22:28:31.138037,395.3,Credit,d32f5f25
abec7642,bb40caef,2024-11-02 04:17:20.488266,337.97,Credit,c0835974
42bc8627,b8e3bec2,2023-04-02 08:03:03.768849,310.13,Debit,da6c643d
5bd73017,cfded30e,2024-09-23 15:07:29.679016,321.33,Credit,91e65669
6732b9fb,f209c789,2024-01-06 21:44:48.329002,68.39,Credit,b30db867
017bcf34,15287fdc,2024-04-05 04:12:29.468840,353.61,Credit,fa2ce6cb
1971056d,863dd868,2024-05-08 16:59:13.248255,13.15,Credit,24d53cba
25548885,8f3e41c8,2024-06-07 17:21:48.949619,410.58,Credit,ea15471e
9094847a,7f5db412,2024-07-08 00:20:28.251261,125.19,Credit,fa2ce6cb
fc24466d,a15b6b49,2023-01-13 15:12:16.636724,229.67,Credit,24d53cba
832ff9c4,35a99d2e,2023-09-03 13:06:21.558304,329.42,Credit,d32f5f25
17472b31,f209c789,2024-03-28 11:40:40.740286,155.37,Credit,666f6ba9
768a1845,6ee70f96,2023-01-06 07:40:24.476596,156.4,Credit,aca2ee9d
77f4fbe2,8a93f263,2022-12-28 05:14:32.270765,261.83,Debit,90e33d75
61ada076,b69fbb70,2024-09-05 23:58:05.580948,387.43,Credit,2c1098d6
96755757,e5122086,2024-10-06 06:15:16.498048,377.23,Credit,5f237fd7
b2296e61,8177da3a,2024-11-27 05:14:31.711504,68.36,Credit,29797128
add8faf5,41102d7a,2023-02-23 21:03:44.609597,195.65,Credit,a44f000c
c53c80b7,55e39723,2024-08-09 04:20:21.809451,355.31,Debit,da747605
d7fba52f,a15b6b49,2023-04-28 06:39:31.417625,72.18,Debit,66020d54
52a28a48,ba429d95,2023-12-02 23:58:43.729574,379.43,Credit,fa2ce6cb
8e093535,7e263c5b,2023-11-11 09:48:49.289643,415.68,Credit,90ba1694
6c31ff93,75fd2c01,2024-04-11 08:35:19.194965,260.72,Debit,a309543a
e7b395a3,34c70067,2023-06-21 18:29:58.917186,335.47,Credit,d16d28f7
9979cfb1,4ea84515,2024-07-14 20:57:35.133217,265.18,Debit,666f6ba9
a282544a,32fd32f2,2023-01-12 10:41:51.011031,461.44,Credit,e9b973b7
1eba1020,da3a79b2,2024-10-22 02:00:02.473063,186.81,Debit,aca2ee9d
43190d7a,ee698173,2023-02-17 04:44:48.593364,275.54,Debit,bceaddae
8327b3c2,ed1bc63d,2024-01-12 19:10:45.092404,286.71,Debit,66a5fec6
afd51934,c716b233,2024-10-01 17:48:29.101609,147.27,Debit,2de2fb3d
cbcc0078,8378da82,2023-06-19 07:33:23.913957,394.87,Credit,a44f000c
7ce14daa,cb0620b3,2024-07-08 09:39:08.593610,469.85,Debit,86041576
d01a66d4,8cf86d63,2023-05-14 12:44:16.641301,414.06,Credit,d32f5f25
09e87ed9,6ee70f96,2023-04-14 21:55:30.634687,267.83,Debit,9f3a5c1a
2b0f3ad8,d721ff46,2023-10-31 00:23:13.862706,278.4,Debit,fa2ce6cb
91771045,2f2c8cf0,2023-07-24 19:17:50.706908,446.86,Debit,da6c643d
301630f3,32fd32f2,2023-12-17 08:31:36.302065,53.25,Credit,10d2aaf9
a36a9029,4aeaf516,2023-12-25 05:55:00.395628,366.74,Credit,2c1098d6
b39ae8c5,9e626087,2024-05-10 10:30:49.454534,448.85,Credit,a309543a
03f4a13d,e7f7dd37,2024-05-06 02:24:54.926804,167.78,Credit,2c1098d6
ba2031dd,b714d8df,2024-04-05 02:02:22.266386,365.52,Debit,2c1098d6
8d728892,35a99d2e,2023-01-09 17:26:08.693059,402.47,Debit,a44f000c
507f7ef0,adb72718,2023-07-18 13:34:14.399598,162.99,Debit,91e65669
24498b7a,ef785919,2023-12-29 22:50:56.885535,5.37,Debit,e9f725a2
a43e91c1,836804b4,2024-01-31 16:54:18.517634,334.1,Credit,666f6ba9
5580d5b1,cfded30e,2024-10-10 02:22:49.526190,204.92,Debit,24d53cba
d22ff317,f35c7234,2024-05-30 03:04:53.254012,345.2,Debit,e9f725a2
917c18cc,8fac0de5,2023-05-19 23:28:45.839528,490.87,Credit,91e65669
e3d2b9cd,9814829e,2024-02-18 20:57:17.885199,352.28,Debit,4a34dbe7
1cb48231,d134f7ef,2023-10-30 09:15:56.632505,76.94,Credit,e9f725a2
d6e0dc9d,9814829e,2023-09-23 10:16:39.461384,495.91,Debit,c12929e6
d02f2baf,5198639a,2023-11-26 07:23:42.072131,12.68,Debit,90e33d75
678de055,a15b6b49,2023-02-22 22:45:59.988499,25.71,Debit,86041576
621db321,6ac3fdd1,2023-04-20 06:21:02.627109,87.41,Credit,c12929e6
6d30c52d,e4b1c0b2,2024-07-21 04:48:50.290756,370.96,Debit,cee2da88
31778d1b,00a572a7,2024-09-23 23:15:55.661098,202.7,Credit,d16d28f7
0f162bfe,4ea84515,2023-12-11 05:19:20.936107,393.23,Debit,aca2ee9d
fce95b11,00a572a7,2023-10-14 17:14:07.545958,45.99,Credit,bceaddae
e5e927f9,8378da82,2023-01-12 10:01:40.819488,212.14,Credit,aca2ee9d
f3e76b4d,6c885c73,2024-08-13 18:39:57.308664,455.65,Credit,d32f5f25
36c7beee,ef785919,2023-11-15 19:42:03.019437,68.19,Credit,ea15471e
48c0ee88,01022575,2024-12-15 23:49:08.137854,269.69,Debit,e68805f0
6d5f308d,4ca2a46b,2024-04-28 23:42:07.273835,308.05,Credit,d16d28f7
68fed003,63819e17,2023-03-26 15:02:47.971140,259.53,Debit,da6c643d
c476503e,dbed9d2b,2023-04-26 04:35:38.642642,463.46,Debit,da6c643d
4d780ab3,8a93f263,2023-10-31 17:01:56.115920,128.61,Debit,91e65669
5e1da3a9,d134f7ef,2024-05-26 02:10:29.724174,302.68,Credit,ec61d128
70f975bf,46f749bf,2024-06-29 03:28:14.124840,107.34,Debit,ea15471e
a39cbc3f,3e7b6a86,2024-04-05 20:45:36.078657,248.36,Credit,fa2e7c66
2225c712,8378da82,2024-10-15 06:13:12.335895,214.83,Debit,fa2ce6cb
c11334fc,8034daa3,2024-10-19 19:48:04.841061,297.87,Credit,666f6ba9
4be6a61d,a02c03e6,2023-06-02 19:11:29.109003,165.31,Credit,4a34dbe7
959acca1,3413b48b,2023-05-14 05:30:28.383210,271.04,Debit,d16d28f7
3c93222f,9814829e,2024-08-13 02:57:48.831326,268.05,Credit,cee2da88
2f88b2f1,ebea35ad,2024-05-28 12:49:28.792292,143.14,Debit,a309543a
910d3710,d119d5c6,2024-07-25 19:46:18.021609,470.56,Credit,7615700f
20d2437d,4aeaf516,2024-06-22 05:43:44.967178,177.83,Debit,da747605
06758605,6ac3fdd1,2024-03-28 06:52:27.683086,363.59,Credit,472abbc8
1246c912,2952e248,2024-08-21 06:50:06.461114,454.97,Credit,4a34dbe7
384c784d,c5935daa,2024-09-25 05:14:25.771775,404.68,Credit,a309543a
1ebff218,15287fdc,2023-08-08 02:16:20.273046,437.18,Credit,3017740f
7ac63ac3,e27bf7b3,2024-02-23 08:04:31.925447,215.15,Debit,fa2ce6cb
465116d8,a15b6b49,2024-09-06 10:17:19.319938,339.6,Debit,fa2ce6cb
e1dfc2f6,ae973d2f,2023-08-01 00:19:21.770459,95.45,Credit,3017740f
3e27ea5d,6ee70f96,2024-09-11 17:51:27.305372,251.48,Debit,e9b973b7
2c1f7f34,9983a5a2,2024-10-31 08:31:34.140748,22.67,Debit,aca2ee9d
77b51389,b1e599ac,2023-04-07 12:53:04.960947,124.75,Debit,4a34dbe7
9982897a,bbd420fb,2024-03-12 16:40:32.388855,283.65,Credit,5f237fd7
bec554fb,641fe64b,2024-03-20 14:24:50.995223,346.97,Debit,cee2da88
b23e3f25,d5598fe2,2024-07-12 10:54:43.120940,480.82,Credit,2de2fb3d
7be09546,01022575,2024-09-13 20:22:51.899580,440.48,Credit,2c1098d6
cd8480ee,6ac3fdd1,2023-11-02 08:08:05.583278,246.68,Credit,472abbc8
4efa6467,53ebba78,2023-08-27 03:54:02.736284,311.14,Credit,10d2aaf9
1d504100,d38d00cf,2023-01-09 05:34:21.196559,57.55,Credit,9f3a5c1a
fa9b5ead,4b69e51a,2023-07-30 19:21:31.640646,389.37,Credit,86041576
a63e7705,0e2aa613,2024-09-16 00:00:58.294671,38.58,Credit,66a5fec6
d96a6fc3,efd2f050,2023-12-01 17:21:32.808084,361.61,Credit,a1b35095
68f0b563,6242b7fa,2024-10-02 05:26:16.923263,15.6,Credit,21563bba
378f989f,3ab6c50f,2024-08-13 08:28:03.350109,369.08,Debit,bceaddae
6d3291dd,9f271a30,2024-06-20 06:26:29.247962,361.05,Credit,aca2ee9d
0ce688bb,63819e17,2023-10-04 19:42:05.070885,82.36,Credit,848c66f3
caa6c7f6,cfded30e,2024-05-14 22:35:30.016381,248.32,Debit,7a230df6
dc1cbe13,215ce6bd,2023-04-16 15:29:07.814848,184.25,Credit,5f237fd7
28bf455a,200cac66,2023-07-20 01:31:20.284314,422.24,Debit,bceaddae
0746fa7b,efd2f050,2023-05-04 05:27:13.096895,235.69,Credit,9f3a5c1a
cd3ef5d1,7f5db412,2024-10-14 21:35:24.762656,292.52,Debit,2de2fb3d
8667f8af,efd2f050,2024-10-25 01:46:52.523898,451.72,Credit,472abbc8
3e36ca4d,6a290284,2023-07-03 01:38:10.250725,333.01,Debit,90ba1694
2b3477ce,6b02b732,2024-07-26 05:33:03.943371,477.55,Credit,e9f725a2
9ee2d1b0,83e43264,2023-08-16 21:07:09.302089,437.11,Credit,009a6b1f
a74ccbc2,f35c7234,2023-03-07 06:03:45.181891,44.7,Credit,2c4123fb
caa5c0f6,bbd420fb,2023-10-19 13:47:43.618731,244.91,Credit,c0835974
10fdf374,a7e3e832,2023-12-07 10:50:21.601478,43.96,Credit,aca2ee9d
fb266b35,f108202c,2023-01-27 14:00:53.658805,348.22,Credit,7a230df6
9c7b158b,7e211b04,2023-12-03 16:03:37.232607,287.8,Credit,9f3a5c1a
dd1f7860,a15b6b49,2024-10-31 22:30:14.595079,257.02,Debit,848c66f3
610b4f4f,ed1bc63d,2023-12-16 09:34:37.348700,186.47,Debit,472abbc8
868e105e,8a93f263,2023-02-02 21:50:17.950484,83.56,Credit,7615700f
57ff6720,d1a0e71c,2024-11-07 06:35:18.562232,468.86,Credit,86041576
b6007338,172ee023,2024-11-23 00:21:01.293175,117.05,Credit,472abbc8
cc2618cb,3413b48b,2024-06-14 20:01:08.742418,239.9,Debit,bceaddae
3e4f8278,9e626087,2023-06-18 08:46:49.228403,396.59,Credit,29797128
e2dd847e,200cac66,2024-11-01 01:52:55.979993,287.06,Credit,66020d54
75314048,13345f91,2023-12-14 09:40:40.358595,335.88,Credit,86041576
f7c9cf2a,ee23586d,2024-06-01 05:56:01.495443,63.48,Debit,29797128
d7a192f6,ed1bc63d,2024-02-03 00:31:15.000844,11.62,Credit,2c1098d6
4b32a9b2,d6451756,2023-12-28 04:46:05.626689,382.48,Credit,da6c643d
72470943,986ecd10,2023-10-16 13:41:46.867890,459.34,Debit,aca2ee9d
6928089e,53ebba78,2023-12-29 05:46:16.746656,122.24,Debit,91e65669
1d82d38e,5d5e3fd8,2024-10-11 19:22:36.615720,387.71,Debit,8724f3ee
6a06a5f9,c5935daa,2024-02-02 08:25:08.122067,215.48,Debit,2de2fb3d
1ad71ff7,f108202c,2024-01-19 05:31:48.231530,369.63,Debit,29797128
bd977f35,ed1bc63d,2024-11-21 21:30:19.131416,305.34,Credit,a44f000c
e3e93a5f,6b7cf312,2024-10-02 01:08:02.444247,184.32,Debit,f810fe58
6d7ef3bc,e045e3ba,2022-12-18 18:39:27.062720,271.18,Debit,10d2aaf9
2c55ecad,dab6ff24,2024-01-01 16:05:53.630792,296.12,Credit,848c66f3
c613197e,bbd420fb,2024-08-19 06:32:47.489671,41.22,Credit,ea15471e
81245284,f209c789,2023-11-04 20:11:52.479605,431.91,Debit,bceaddae
3eb09aff,9e626087,2023-02-17 03:41:04.698725,495.84,Credit,65e24620
99bf4a83,6ee70f96,2024-03-03 17:11:35.302574,93.26,Debit,65e24620
400aa684,2952e248,2023-06-19 05:17:15.877656,462.92,Debit,c12929e6
a2704ba2,7f5db412,2024-10-04 15:48:50.858169,43.83,Debit,472abbc8
21e44297,6bac6579,2023-06-17 11:57:42.443801,272.68,Debit,65e24620
63c796ed,863dd868,2023-12-04 19:45:35.980739,223.32,Credit,844693ac
2591ccc1,d5598fe2,2023-07-11 06:42:23.009367,358.96,Debit,2c1098d6
69385e67,7e263c5b,2024-09-05 19:35:06.658622,57.95,Debit,a44f000c
18966d04,75fd2c01,2024-01-16 04:22:45.346013,331.76,Credit,da6c643d
2d452e8e,ba429d95,2024-03-24 23:53:21.845550,310.32,Credit,90ba1694
321b441b,c5a13fca,2023-05-02 00:15:00.546065,122.89,Credit,bceaddae
1f3f43ba,44790e67,2023-02-07 22:17:09.780716,365.62,Debit,3e88b9f3
53edcc7c,4ca2a46b,2024-09-30 08:01:01.033818,91.81,Debit,29797128
62e2ed9a,ee698173,2023-03-01 07:24:48.826437,148.94,Debit,da747605
ce168159,d5598fe2,2023-01-14 18:06:05.103047,244.97,Credit,86041576
8b378480,2952e248,2024-06-19 12:35:44.721903,226.9,Debit,21563bba
c1cb75bb,d6451756,2023-03-22 16:40:46.799477,390.23,Credit,7615700f
789e9c5a,d721ff46,2023-09-29 01:10:34.398685,402.04,Credit,2c4123fb
9d240953,99a94e4f,2023-10-26 23:53:13.184449,445.14,Debit,da6c643d
4452b058,762678c1,2024-04-06 22:10:15.772368,380.26,Debit,3e88b9f3
fefe474d,b69fbb70,2024-03-04 21:44:54.618618,23.09,Credit,90ba1694
9e066349,3413b48b,2023-02-07 23:30:26.559505,324.46,Credit,65e24620
cd5f167f,1d2124a5,2024-08-17 13:20:58.591445,143.16,Debit,9f3a5c1a
3c068d7c,8177da3a,2023-03-04 05:59:40.554281,83.39,Debit,2c4123fb
8781ebfe,5198639a,2023-10-26 12:52:59.902878,90.55,Debit,844693ac
53e4e3f4,a15b6b49,2024-04-18 16:27:55.549293,159.7,Debit,7615700f
995dc37a,ef785919,2024-07-07 00:31:55.319518,433.35,Credit,4a34dbe7
6056f521,ee698173,2023-05-14 13:28:49.073306,28.04,Debit,e9b973b7
9b6c6740,d5598fe2,2024-04-06 12:48:56.876151,175.43,Debit,10d2aaf9
523531da,abbc74a5,2023-11-17 20:34:57.558957,380.15,Debit,d32f5f25
b7321a92,8378da82,2024-01-25 17:53:29.376906,300.54,Debit,009a6b1f
f077d67f,cfded30e,2023-12-09 05:10:37.620259,80.8,Debit,90ba1694
4235332a,a7e3e832,2024-02-02 15:15:34.574987,45.6,Debit,f810fe58
047b76e4,472dc831,2023-04-17 10:22:15.684309,33.64,Debit,7a230df6
275742a6,46f749bf,2023-09-29 19:55:16.222511,42.59,Credit,2c1098d6
4e86365e,c716b233,2024-12-13 08:42:04.421524,427.18,Credit,848c66f3
34c05ccb,adb72718,2024-04-23 06:21:43.509845,153.97,Credit,fa2e7c66
f2a737a3,4aeaf516,2024-05-09 03:00:59.055028,469.87,Credit,8724f3ee
daac5aae,8f3e41c8,2023-07-26 22:04:49.854081,256.78,Debit,65e24620
b4a75fae,9e626087,2024-07-21 01:29:23.613079,61.43,Debit,844693ac
cf00c89a,bb40caef,2023-08-02 11:22:17.235044,111.86,Credit,2de2fb3d
5a4f46d1,3ab6c50f,2023-08-20 14:50:07.607688,94.26,Debit,10d2aaf9
8a56ac62,c55d411f,2024-05-27 11:59:46.742670,31.36,Credit,7615700f
32ce77a7,32fd32f2,2023-12-29 01:43:12.581746,122.66,Credit,e9f725a2
9f5f746c,10001ef5,2024-01-23 15:31:45.610476,269.46,Debit,e9f725a2
2dae10e4,a2d122e7,2024-03-04 16:04:41.045515,273.47,Credit,90e33d75
b3690508,986ecd10,2024-05-07 11:33:16.662925,177.28,Debit,7a230df6
e588d5a0,172ee023,2024-03-10 08:39:23.238910,81.72,Debit,24d53cba
0376326f,3320d93a,2023-07-15 06:15:10.681027,242.86,Debit,009a6b1f
2651a32b,ed1bc63d,2023-02-09 05:20:38.857217,307.72,Debit,fa2ce6cb
744fe932,cff04cf0,2023-09-12 11:19:24.434845,55.85,Debit,2c4123fb
46cbb368,4574f371,2023-09-22 21:07:58.694816,165.69,Debit,c0835974
7e07afbe,6bac6579,2024-08-23 16:39:20.173079,467.07,Credit,3017740f
19cb3eac,8a93f263,2024-09-07 13:36:02.080161,68.84,Debit,e68805f0
f478c448,c5a13fca,2024-11-09 03:47:31.510997,90.81,Credit,cee2da88
0a8a97e9,9983a5a2,2024-07-25 07:37:49.038098,29.64,Debit,ea15471e
09e410e5,e05ad7ee,2024-09-05 12:36:04.576721,217.53,Credit,a309543a
6c258157,2a99b3e9,2023-09-19 22:12:21.080839,265.77,Debit,7a230df6
4845f63d,bb0edd72,2024-08-20 09:55:43.521043,335.95,Credit,d32f5f25
0a0742eb,2952e248,2023-09-01 01:26:17.908591,13.8,Debit,ec61d128
58e61b5a,99a94e4f,2024-08-12 16:55:06.350132,364.92,Debit,da747605
b8ccb9e7,86e6b20a,2024-08-10 05:41:18.037055,45.56,Credit,fa2ce6cb
e7d01b4a,bbd420fb,2024-09-23 10:14:28.645415,384.95,Debit,3e88b9f3
e9ae65f5,35a99d2e,2023-11-04 19:22:59.434058,481.31,Debit,da6c643d
d0dd4135,a15b6b49,2024-09-20 20:00:18.715248,370.36,Credit,0351f38d
a4edc989,99a94e4f,2024-03-17 14:02:26.396973,198.42,Credit,472abbc8
5caa9d98,b760fd4d,2023-02-25 06:52:38.235556,468.52,Debit,0351f38d
358fa7a9,15287fdc,2024-09-20 09:51:03.670419,29.37,Debit,666f6ba9
c99c74e4,cbbbc638,2023-11-07 12:36:54.508770,73.77,Credit,5f237fd7
b94e5d3d,adb72718,2024-12-04 19:06:29.501498,434.74,Credit,90e33d75
07be3439,2f7a2393,2023-08-25 03:44:37.651934,337.64,Credit,009a6b1f
d7d92ef0,8177da3a,2024-03-10 11:48:09.545794,33.34,Debit,3017740f
9d282eb9,a2d122e7,2023-05-08 10:19:51.253761,238.59,Credit,7a230df6
53b41139,472dc831,2023-11-20 06:56:09.964463,49.33,Debit,bceaddae
9d666728,5e987a10,2023-04-02 14:36:28.658738,271.24,Debit,e9f725a2
7ca94a47,c55d411f,2023-03-15 01:02:12.690838,454.54,Debit,ea15471e
1b5e1d84,a2d122e7,2024-12-04 09:05:13.912366,8.03,Credit,e68805f0
